time,setpoint,z,z_clean,vz,tof_range,baro_alt
0.995000,0.300000,0.305232,0.300000,0.000000,0.293774,0.337958
0.997500,0.300000,0.292723,0.300000,0.000000,0.306927,0.255741
1.000000,0.300000,0.304257,0.300000,0.000000,0.294423,0.374907
1.002500,0.300000,0.304009,0.300000,0.000000,0.302676,0.454636
1.005000,0.300000,0.290557,0.300000,0.000000,0.289684,0.440939
1.007500,0.300000,0.286255,0.300000,0.000000,0.298205,0.262516
1.010000,0.300000,0.284229,0.300000,0.000000,0.286430,0.175742
1.012500,0.300000,0.294661,0.300000,0.000000,0.299536,0.415810
1.015000,0.300000,0.308406,0.300000,0.000000,0.295912,0.250064
1.017500,0.300000,0.303992,0.300000,0.000000,0.295886,0.148315
1.020000,0.300000,0.304355,0.300000,0.000000,0.300938,0.169257
1.022500,0.300000,0.305910,0.300000,0.000000,0.332330,0.211263
1.025000,0.300000,0.303155,0.300000,0.000000,0.299018,0.310470
1.027500,0.300000,0.293813,0.300000,0.000000,0.297408,0.262135
1.030000,0.300000,0.305222,0.300000,0.000000,0.291908,0.144164
1.032500,0.300000,0.300211,0.300000,0.000000,0.289261,0.245156
1.035000,0.300000,0.296152,0.300000,0.000000,0.311487,0.182199
1.037500,0.300000,0.303274,0.300000,0.000000,0.306179,0.133090
1.040000,0.300000,0.312087,0.300000,0.000000,0.298378,0.288275
1.042500,0.300000,0.297819,0.300000,0.000000,0.303707,0.241340
1.045000,0.300000,0.301958,0.300000,0.000000,0.298060,0.151865
1.047500,0.300000,0.300216,0.300000,0.000000,0.301508,0.353483
1.050000,0.300000,0.295746,0.300000,0.000000,0.277191,0.346070
1.052500,0.300000,0.297330,0.300000,0.000000,0.311292,0.603383
1.055000,0.300000,0.298307,0.300000,0.000000,0.302283,0.299196
1.057500,0.300000,0.299981,0.300000,0.000000,0.316303,0.444693
1.060000,0.300000,0.301635,0.300000,0.000000,0.305597,0.212336
1.062500,0.300000,0.296566,0.300000,0.000000,0.303458,0.381946
1.065000,0.300000,0.300548,0.300000,0.000000,0.291271,0.352527
1.067500,0.300000,0.297531,0.300000,0.000000,0.289328,0.322923
1.070000,0.300000,0.295405,0.300000,0.000000,0.302333,0.282760
1.072500,0.300000,0.304186,0.300000,0.000000,0.296470,0.401093
1.075000,0.300000,0.299188,0.300000,0.000000,0.291388,0.254976
1.077500,0.300000,0.304603,0.300000,0.000000,0.305802,0.495602
1.080000,0.300000,0.288718,0.300000,0.000000,0.298239,0.187273
1.082500,0.300000,0.314598,0.300000,0.000000,0.310110,0.252391
1.085000,0.300000,0.300898,0.300000,0.000000,0.312138,0.256471
1.087500,0.300000,0.314016,0.300000,0.000000,0.285011,0.311473
1.090000,0.300000,0.307894,0.300000,0.000000,0.298820,0.191691
1.092500,0.300000,0.305183,0.300000,0.000000,0.289181,0.165479
1.095000,0.300000,0.297346,0.300000,0.000000,0.300581,0.392724
1.097500,0.300000,0.295578,0.300000,0.000000,0.293491,0.163092
1.100000,0.300000,0.308916,0.300000,0.000000,0.285218,0.304216
1.102500,0.300000,0.303526,0.300000,0.000000,0.290780,0.258942
1.105000,0.300000,0.301440,0.300000,0.000000,0.304405,0.336052
1.107500,0.300000,0.296234,0.300000,0.000000,0.302251,0.352080
1.110000,0.300000,0.300178,0.300000,0.000000,0.283221,0.218216
1.112500,0.300000,0.303588,0.300000,0.000000,0.297804,0.139048
1.115000,0.300000,0.305270,0.300000,0.000000,0.313201,0.311532
1.117500,0.300000,0.292124,0.300000,0.000000,0.318030,0.224963
1.120000,0.300000,0.304006,0.300000,0.000000,0.307757,0.373792
1.122500,0.300000,0.294694,0.300000,0.000000,0.322575,0.244144
1.125000,0.300000,0.298018,0.300000,0.000000,0.313674,0.360894
1.127500,0.300000,0.307039,0.300000,0.000000,0.306265,0.279307
1.130000,0.300000,0.307855,0.300000,0.000000,0.319784,0.259007
1.132500,0.300000,0.297985,0.300000,0.000000,0.294439,0.109843
1.135000,0.300000,0.304065,0.300000,0.000000,0.310807,0.064644
1.137500,0.300000,0.307428,0.300000,0.000000,0.308333,0.257070
1.140000,0.300000,0.293815,0.300000,0.000000,0.302663,0.299538
1.142500,0.300000,0.307207,0.300000,0.000000,0.276250,0.165452
1.145000,0.300000,0.301303,0.300000,0.000000,0.299967,0.456998
1.147500,0.300000,0.302411,0.300000,0.000000,0.301942,0.394681
1.150000,0.300000,0.299172,0.300000,0.000000,0.294346,0.299142
1.152500,0.300000,0.295630,0.300000,0.000000,0.312462,0.236298
1.155000,0.300000,0.298154,0.300000,0.000000,0.311519,0.544961
1.157500,0.300000,0.287636,0.300000,0.000000,0.288243,0.421588
1.160000,0.300000,0.304699,0.300000,0.000000,0.301797,0.367836
1.162500,0.300000,0.302788,0.300000,0.000000,0.308576,0.434140
1.165000,0.300000,0.302014,0.300000,0.000000,0.310940,0.304484
1.167500,0.300000,0.300697,0.300000,0.000000,0.289266,0.350743
1.170000,0.300000,0.298778,0.300000,0.000000,0.300315,0.162299
1.172500,0.300000,0.298944,0.300000,0.000000,0.299271,0.274766
1.175000,0.300000,0.292336,0.300000,0.000000,0.299386,0.312970
1.177500,0.300000,0.300154,0.300000,0.000000,0.303159,0.411815
1.180000,0.300000,0.307277,0.300000,0.000000,0.297528,0.424451
1.182500,0.300000,0.304193,0.300000,0.000000,0.310649,0.557787
1.185000,0.300000,0.308839,0.300000,0.000000,0.290701,0.440368
1.187500,0.300000,0.292501,0.300000,0.000000,0.311464,0.176626
1.190000,0.300000,0.302628,0.300000,0.000000,0.301063,0.216909
1.192500,0.300000,0.295589,0.300000,0.000000,0.315024,0.342503
1.195000,0.300000,0.308244,0.300000,0.000000,0.307124,0.327717
1.197500,0.300000,0.302847,0.300000,0.000000,0.294618,0.101684
1.200000,0.300000,0.302965,0.300000,0.000000,0.319245,0.371407
1.202500,0.300000,0.291105,0.300000,0.000000,0.312813,0.218987
1.205000,0.300000,0.287292,0.300000,0.000000,0.298534,0.490732
1.207500,0.300000,0.301409,0.300000,0.000000,0.326042,0.330675
1.210000,0.300000,0.307052,0.300000,0.000000,0.289202,0.274463
1.212500,0.300000,0.301834,0.300000,0.000000,0.310308,0.260257
1.215000,0.300000,0.295798,0.300000,0.000000,0.324085,0.257765
1.217500,0.300000,0.292891,0.300000,0.000000,0.307224,0.231628
1.220000,0.300000,0.293260,0.300000,0.000000,0.294339,0.220443
1.222500,0.300000,0.302938,0.300000,0.000000,0.309054,0.345784
1.225000,0.300000,0.309057,0.300000,0.000000,0.300339,0.400258
1.227500,0.300000,0.299865,0.300000,0.000000,0.297262,0.240080
1.230000,0.300000,0.311442,0.300000,0.000000,0.288575,0.285515
1.232500,0.300000,0.298595,0.300000,0.000000,0.288090,0.242214
1.235000,0.300000,0.302170,0.300000,0.000000,0.297486,0.259381
1.237500,0.300000,0.297375,0.300000,0.000000,0.273393,0.270918
1.240000,0.300000,0.298840,0.300000,0.000000,0.290188,0.217560
1.242500,0.300000,0.305203,0.300000,0.000000,0.306159,0.173432
1.245000,0.300000,0.299240,0.300000,0.000000,0.306224,0.390127
1.247500,0.300000,0.308360,0.300000,0.000000,0.288897,0.396153
1.250000,0.300000,0.299491,0.300000,0.000000,0.298617,0.254187
1.252500,0.300000,0.300924,0.300000,0.000000,0.281987,0.244610
1.255000,0.300000,0.301116,0.300000,0.000000,0.314678,0.248181
1.257500,0.300000,0.301505,0.300000,0.000000,0.284729,0.521662
1.260000,0.300000,0.299257,0.300000,0.000000,0.319552,0.145336
1.262500,0.300000,0.296032,0.300000,0.000000,0.308752,0.320133
1.265000,0.300000,0.303445,0.300000,0.000000,0.297702,0.041054
1.267500,0.300000,0.311667,0.300000,0.000000,0.294825,0.199257
1.270000,0.300000,0.306553,0.300000,0.000000,0.302064,0.413751
1.272500,0.300000,0.303790,0.300000,0.000000,0.309988,0.358872
1.275000,0.300000,0.301866,0.300000,0.000000,0.305835,0.508632
1.277500,0.300000,0.303997,0.300000,0.000000,0.307534,0.404301
1.280000,0.300000,0.293642,0.300000,0.000000,0.301901,0.188460
1.282500,0.300000,0.294055,0.300000,0.000000,0.296266,0.321688
1.285000,0.300000,0.290725,0.300000,0.000000,0.287334,0.432114
1.287500,0.300000,0.291459,0.300000,0.000000,0.302811,0.218591
1.290000,0.300000,0.300345,0.300000,0.000000,0.320427,0.284225
1.292500,0.300000,0.305053,0.300000,0.000000,0.322496,0.185309
1.295000,0.300000,0.287776,0.300000,0.000000,0.300277,0.241721
1.297500,0.300000,0.306687,0.300000,0.000000,0.296887,0.120106
1.300000,0.300000,0.298398,0.300000,0.000000,0.311923,0.419358
1.302500,0.300000,0.293744,0.300000,0.000000,0.302246,0.177747
1.305000,0.300000,0.297576,0.300000,0.000000,0.305600,0.297677
1.307500,0.300000,0.294108,0.300000,0.000000,0.291069,0.453910
1.310000,0.300000,0.293030,0.300000,0.000000,0.297865,0.093254
1.312500,0.300000,0.305393,0.300000,0.000000,0.315003,0.254857
1.315000,0.300000,0.297982,0.300000,0.000000,0.291382,0.274555
1.317500,0.300000,0.292698,0.300000,0.000000,0.301729,0.224882
1.320000,0.300000,0.303258,0.300000,0.000000,0.297975,0.379290
1.322500,0.300000,0.294910,0.300000,0.000000,0.288053,0.431887
1.325000,0.300000,0.295538,0.300000,0.000000,0.289530,0.366271
1.327500,0.300000,0.298241,0.300000,0.000000,0.295477,0.325074
1.330000,0.300000,0.300194,0.300000,0.000000,0.299824,0.347055
1.332500,0.300000,0.296385,0.300000,0.000000,0.288068,0.533476
1.335000,0.300000,0.294740,0.300000,0.000000,0.312187,0.395182
1.337500,0.300000,0.297186,0.300000,0.000000,0.297103,0.346688
1.340000,0.300000,0.288082,0.300000,0.000000,0.311639,0.460098
1.342500,0.300000,0.299454,0.300000,0.000000,0.293927,0.208833
1.345000,0.300000,0.307203,0.300000,0.000000,0.271543,0.201100
1.347500,0.300000,0.302132,0.300000,0.000000,0.323004,0.183621
1.350000,0.300000,0.299224,0.300000,0.000000,0.308213,0.303414
1.352500,0.300000,0.302941,0.300000,0.000000,0.296159,0.283018
1.355000,0.300000,0.305091,0.300000,0.000000,0.339376,0.615809
1.357500,0.300000,0.298039,0.300000,0.000000,0.305358,0.259986
1.360000,0.300000,0.293807,0.300000,0.000000,0.295604,0.238609
1.362500,0.300000,0.302406,0.300000,0.000000,0.285557,0.051974
1.365000,0.300000,0.309821,0.300000,0.000000,0.290978,0.226390
1.367500,0.300000,0.302346,0.300000,0.000000,0.294609,0.371412
1.370000,0.300000,0.299464,0.300000,0.000000,0.296086,0.398162
1.372500,0.300000,0.298520,0.300000,0.000000,0.298872,0.437488
1.375000,0.300000,0.295806,0.300000,0.000000,0.293234,0.187046
1.377500,0.300000,0.297456,0.300000,0.000000,0.311217,0.349291
1.380000,0.300000,0.296362,0.300000,0.000000,0.303894,0.506999
1.382500,0.300000,0.298539,0.300000,0.000000,0.290471,0.383895
1.385000,0.300000,0.290087,0.300000,0.000000,0.304036,0.302682
1.387500,0.300000,0.296013,0.300000,0.000000,0.289694,0.323814
1.390000,0.300000,0.303513,0.300000,0.000000,0.311108,0.323706
1.392500,0.300000,0.299785,0.300000,0.000000,0.285606,0.359798
1.395000,0.300000,0.297146,0.300000,0.000000,0.305421,0.265220
1.397500,0.300000,0.297162,0.300000,0.000000,0.298143,0.542735
1.400000,0.300000,0.296956,0.300000,0.000000,0.299535,0.403182
1.402500,0.300000,0.301940,0.300000,0.000000,0.306893,0.221103
1.405000,0.300000,0.304929,0.300000,0.000000,0.285964,0.366480
1.407500,0.300000,0.297071,0.300000,0.000000,0.288473,0.345686
1.410000,0.300000,0.297586,0.300000,0.000000,0.294200,0.280109
1.412500,0.300000,0.301198,0.300000,0.000000,0.289472,0.343463
1.415000,0.300000,0.300465,0.300000,0.000000,0.296848,0.089446
1.417500,0.300000,0.299349,0.300000,0.000000,0.304391,0.426657
1.420000,0.300000,0.292909,0.300000,0.000000,0.309641,0.363444
1.422500,0.300000,0.301575,0.300000,0.000000,0.297863,0.327077
1.425000,0.300000,0.303403,0.300000,0.000000,0.311194,0.429046
1.427500,0.300000,0.299331,0.300000,0.000000,0.303404,0.446731
1.430000,0.300000,0.305931,0.300000,0.000000,0.292675,0.225559
1.432500,0.300000,0.294335,0.300000,0.000000,0.278993,0.405296
1.435000,0.300000,0.303067,0.300000,0.000000,0.309013,0.454836
1.437500,0.300000,0.310918,0.300000,0.000000,0.285286,0.174126
1.440000,0.300000,0.292505,0.300000,0.000000,0.288365,0.025372
1.442500,0.300000,0.297817,0.300000,0.000000,0.298925,0.369020
1.445000,0.300000,0.304626,0.300000,0.000000,0.262940,0.478762
1.447500,0.300000,0.305431,0.300000,0.000000,0.298394,0.312449
1.450000,0.300000,0.308450,0.300000,0.000000,0.304647,0.512171
1.452500,0.300000,0.303354,0.300000,0.000000,0.305499,0.321446
1.455000,0.300000,0.298676,0.300000,0.000000,0.313169,0.284109
1.457500,0.300000,0.307090,0.300000,0.000000,0.320041,0.373054
1.460000,0.300000,0.302946,0.300000,0.000000,0.304330,0.328305
1.462500,0.300000,0.300002,0.300000,0.000000,0.318881,0.251248
1.465000,0.300000,0.299853,0.300000,0.000000,0.278085,0.227154
1.467500,0.300000,0.298752,0.300000,0.000000,0.295604,0.324961
1.470000,0.300000,0.306548,0.300000,0.000000,0.307234,0.214090
1.472500,0.300000,0.292387,0.300000,0.000000,0.289543,0.363527
1.475000,0.300000,0.302547,0.300000,0.000000,0.293595,0.358467
1.477500,0.300000,0.295322,0.300000,0.000000,0.291597,0.269579
1.480000,0.300000,0.302777,0.300000,0.000000,0.289084,0.127735
1.482500,0.300000,0.295281,0.300000,0.000000,0.290450,0.375657
1.485000,0.300000,0.298024,0.300000,0.000000,0.312057,0.357320
1.487500,0.300000,0.299906,0.300000,0.000000,0.313347,0.235000
1.490000,0.300000,0.310366,0.300000,0.000000,0.295272,0.348439
1.492500,0.300000,0.294925,0.300000,0.000000,0.294669,0.115849
1.495000,0.300000,0.296478,0.300000,0.000000,0.303485,0.107337
1.497500,0.300000,0.294203,0.300000,0.000000,0.303710,0.137286
1.500000,0.300000,0.296308,0.300000,0.000000,0.315111,0.304252
1.502500,0.300000,0.297861,0.300000,0.000000,0.292875,0.311343
1.505000,0.300000,0.298917,0.300000,0.000000,0.275177,0.209241
1.507500,0.300000,0.308922,0.300000,0.000000,0.285775,0.432198
1.510000,0.300000,0.295615,0.300000,0.000000,0.297165,0.372796
1.512500,0.300000,0.301820,0.300000,0.000000,0.293429,0.312108
1.515000,0.300000,0.302484,0.300000,0.000000,0.296547,0.323764
1.517500,0.300000,0.298800,0.300000,0.000000,0.298183,0.266978
1.520000,0.300000,0.311654,0.300000,0.000000,0.290600,0.180672
1.522500,0.300000,0.310574,0.300000,0.000000,0.294084,0.511244
1.525000,0.300000,0.294935,0.300000,0.000000,0.320547,0.346290
1.527500,0.300000,0.301246,0.300000,0.000000,0.295684,0.206710
1.530000,0.300000,0.298134,0.300000,0.000000,0.286517,0.386651
1.532500,0.300000,0.303343,0.300000,0.000000,0.302373,0.089528
1.535000,0.300000,0.303646,0.300000,0.000000,0.307867,0.247382
1.537500,0.300000,0.302497,0.300000,0.000000,0.291315,0.437165
1.540000,0.300000,0.303491,0.300000,0.000000,0.302251,0.393004
1.542500,0.300000,0.302883,0.300000,0.000000,0.293804,0.338387
1.545000,0.300000,0.296431,0.300000,0.000000,0.292820,0.341362
1.547500,0.300000,0.295802,0.300000,0.000000,0.293882,0.503553
1.550000,0.300000,0.299804,0.300000,0.000000,0.303591,0.419405
1.552500,0.300000,0.296679,0.300000,0.000000,0.302760,0.431053
1.555000,0.300000,0.292230,0.300000,0.000000,0.299843,0.240883
1.557500,0.300000,0.303688,0.300000,0.000000,0.292133,0.305750
1.560000,0.300000,0.296218,0.300000,0.000000,0.284621,0.264992
1.562500,0.300000,0.292609,0.300000,0.000000,0.288228,0.287314
1.565000,0.300000,0.300155,0.300000,0.000000,0.315499,0.457532
1.567500,0.300000,0.289029,0.300000,0.000000,0.287571,0.476444
1.570000,0.300000,0.297222,0.300000,0.000000,0.301843,0.093995
1.572500,0.300000,0.298092,0.300000,0.000000,0.307421,0.315189
1.575000,0.300000,0.297643,0.300000,0.000000,0.309750,0.410881
1.577500,0.300000,0.296942,0.300000,0.000000,0.292386,0.066263
1.580000,0.300000,0.296782,0.300000,0.000000,0.298507,0.338695
1.582500,0.300000,0.299016,0.300000,0.000000,0.296477,0.382945
1.585000,0.300000,0.298263,0.300000,0.000000,0.303327,0.237869
1.587500,0.300000,0.295819,0.300000,0.000000,0.295276,0.160707
1.590000,0.300000,0.302403,0.300000,0.000000,0.316838,0.407409
1.592500,0.300000,0.311039,0.300000,0.000000,0.299473,0.393307
1.595000,0.300000,0.299727,0.300000,0.000000,0.299030,0.431021
1.597500,0.300000,0.288387,0.300000,0.000000,0.294064,0.239394
1.600000,0.300000,0.300962,0.300000,0.000000,0.308246,0.368230
1.602500,0.300000,0.305658,0.300000,0.000000,0.306239,0.300507
1.605000,0.300000,0.300801,0.300000,0.000000,0.290135,0.468262
1.607500,0.300000,0.295948,0.300000,0.000000,0.286505,0.161563
1.610000,0.300000,0.300655,0.300000,0.000000,0.309004,0.298550
1.612500,0.300000,0.297939,0.300000,0.000000,0.297140,0.363854
1.615000,0.300000,0.304028,0.300000,0.000000,0.296574,0.333720
1.617500,0.300000,0.305484,0.300000,0.000000,0.296002,0.278564
1.620000,0.300000,0.302526,0.300000,0.000000,0.298861,0.187519
1.622500,0.300000,0.288746,0.300000,0.000000,0.282887,0.243243
1.625000,0.300000,0.296400,0.300000,0.000000,0.305498,0.557213
1.627500,0.300000,0.301981,0.300000,0.000000,0.306165,0.392391
1.630000,0.300000,0.299729,0.300000,0.000000,0.294296,0.116492
1.632500,0.300000,0.306437,0.300000,0.000000,0.266712,0.213545
1.635000,0.300000,0.297516,0.300000,0.000000,0.305653,0.178679
1.637500,0.300000,0.296957,0.300000,0.000000,0.283459,0.221743
1.640000,0.300000,0.297347,0.300000,0.000000,0.298189,0.376302
1.642500,0.300000,0.303974,0.300000,0.000000,0.295221,0.225999
1.645000,0.300000,0.302224,0.300000,0.000000,0.289431,0.356421
1.647500,0.300000,0.303996,0.300000,0.000000,0.302257,0.312923
1.650000,0.300000,0.300817,0.300000,0.000000,0.294783,0.387504
1.652500,0.300000,0.303158,0.300000,0.000000,0.293998,0.194395
1.655000,0.300000,0.303886,0.300000,0.000000,0.287569,0.520967
1.657500,0.300000,0.293927,0.300000,0.000000,0.313874,0.287132
1.660000,0.300000,0.294198,0.300000,0.000000,0.303551,0.286063
1.662500,0.300000,0.301907,0.300000,0.000000,0.312710,0.319638
1.665000,0.300000,0.304781,0.300000,0.000000,0.316368,0.161502
1.667500,0.300000,0.307333,0.300000,0.000000,0.288031,0.353828
1.670000,0.300000,0.306116,0.300000,0.000000,0.287984,0.274762
1.672500,0.300000,0.296095,0.300000,0.000000,0.312670,0.305561
1.675000,0.300000,0.309053,0.300000,0.000000,0.310349,0.230535
1.677500,0.300000,0.293932,0.300000,0.000000,0.303510,0.194463
1.680000,0.300000,0.302025,0.300000,0.000000,0.310055,0.221164
1.682500,0.300000,0.295978,0.300000,0.000000,0.283772,0.446831
1.685000,0.300000,0.292302,0.300000,0.000000,0.295064,0.115104
1.687500,0.300000,0.303108,0.300000,0.000000,0.304115,0.204871
1.690000,0.300000,0.292341,0.300000,0.000000,0.305426,0.357299
1.692500,0.300000,0.295606,0.300000,0.000000,0.298474,0.379633
1.695000,0.300000,0.301236,0.300000,0.000000,0.304798,0.259449
1.697500,0.300000,0.288759,0.300000,0.000000,0.305344,0.214693
1.700000,0.300000,0.303735,0.300000,0.000000,0.307805,0.319516
1.702500,0.300000,0.297704,0.300000,0.000000,0.288283,0.409591
1.705000,0.300000,0.302813,0.300000,0.000000,0.297617,0.452474
1.707500,0.300000,0.297628,0.300000,0.000000,0.287026,0.395247
1.710000,0.300000,0.299871,0.300000,0.000000,0.315427,0.392588
1.712500,0.300000,0.306057,0.300000,0.000000,0.296206,0.269155
1.715000,0.300000,0.291505,0.300000,0.000000,0.300950,0.609089
1.717500,0.300000,0.306547,0.300000,0.000000,0.304912,0.124582
1.720000,0.300000,0.296088,0.300000,0.000000,0.321246,0.424119
1.722500,0.300000,0.298907,0.300000,0.000000,0.306255,0.165260
1.725000,0.300000,0.299390,0.300000,0.000000,0.318452,0.183767
1.727500,0.300000,0.297278,0.300000,0.000000,0.299108,0.404127
1.730000,0.300000,0.298251,0.300000,0.000000,0.292303,0.322252
1.732500,0.300000,0.295949,0.300000,0.000000,0.294963,0.213357
1.735000,0.300000,0.298948,0.300000,0.000000,0.302683,0.299807
1.737500,0.300000,0.304074,0.300000,0.000000,0.304506,0.234833
1.740000,0.300000,0.302744,0.300000,0.000000,0.302697,0.349378
1.742500,0.300000,0.296592,0.300000,0.000000,0.292855,0.389807
1.745000,0.300000,0.293839,0.300000,0.000000,0.298781,0.345962
1.747500,0.300000,0.304347,0.300000,0.000000,0.303623,0.325575
1.750000,0.300000,0.299245,0.300000,0.000000,0.300857,0.272845
1.752500,0.300000,0.300215,0.300000,0.000000,0.312990,0.340591
1.755000,0.300000,0.294141,0.300000,0.000000,0.293433,0.153536
1.757500,0.300000,0.303638,0.300000,0.000000,0.316206,0.349709
1.760000,0.300000,0.306566,0.300000,0.000000,0.315954,0.419935
1.762500,0.300000,0.293190,0.300000,0.000000,0.296078,0.370634
1.765000,0.300000,0.304664,0.300000,0.000000,0.302642,0.268383
1.767500,0.300000,0.306980,0.300000,0.000000,0.322549,0.247438
1.770000,0.300000,0.294292,0.300000,0.000000,0.299510,0.317298
1.772500,0.300000,0.300571,0.300000,0.000000,0.290967,0.272094
1.775000,0.300000,0.298580,0.300000,0.000000,0.304803,0.303374
1.777500,0.300000,0.295978,0.300000,0.000000,0.323559,0.391550
1.780000,0.300000,0.294583,0.300000,0.000000,0.311173,0.188970
1.782500,0.300000,0.307565,0.300000,0.000000,0.320961,0.438936
