time,x,y,z,roll,pitch,yaw,p,q,r,motor_1,motor_2,motor_3,motor_4,battery_voltage
0.445000,0.001257,0.000676,0.496510,-0.243124,-0.047057,-0.059944,0.008012,-0.010663,0.008855,0.544711,0.561068,0.526206,0.540408,3.695550
0.447500,0.001363,0.000554,0.498130,-0.303748,0.140327,-0.050433,0.011454,-0.017700,0.002925,0.559868,0.544560,0.562970,0.543277,3.695525
0.450000,0.001523,0.000493,0.503612,0.460569,0.221852,-0.047739,0.009876,-0.033627,0.023219,0.571683,0.569101,0.530805,0.570879,3.695500
0.452500,0.001729,0.000496,0.507537,0.974072,0.002972,-0.027665,-0.023621,0.000801,0.007803,0.545642,0.568649,0.534170,0.541333,3.695475
0.455000,0.001838,0.000645,0.492327,0.254655,1.005019,-0.039928,0.016160,0.004305,-0.010866,0.514079,0.564107,0.574796,0.539297,3.695450
0.457500,0.001788,0.000490,0.497481,-0.069402,-0.359596,-0.044248,0.016074,-0.019916,0.008334,0.586937,0.532955,0.518558,0.556142,3.695425
0.460000,0.001820,0.000431,0.500563,-0.670044,0.212871,-0.082527,-0.000041,-0.009749,-0.015191,0.543818,0.562190,0.565701,0.527972,3.695400
0.462500,0.001989,0.000292,0.507224,0.911993,-0.338624,-0.063007,-0.010702,-0.003044,-0.003030,0.557809,0.524927,0.538751,0.573446,3.695375
0.465000,0.001977,0.000257,0.501546,-0.580704,0.557789,-0.072839,0.017564,-0.005511,0.012913,0.566750,0.562765,0.534941,0.568462,3.695350
0.467500,0.002083,0.000399,0.501240,-0.311272,-0.343841,-0.072992,0.072579,0.032327,-0.007653,0.545859,0.557922,0.587538,0.555076,3.695325
0.470000,0.002187,0.000385,0.497026,-0.230755,-0.017465,-0.066990,-0.002391,0.020824,-0.012341,0.547496,0.528291,0.533786,0.550289,3.695300
0.472500,0.002263,0.000403,0.497744,1.330718,-0.945434,-0.063777,-0.018869,0.010860,0.012145,0.561428,0.584598,0.547935,0.555456,3.695275
0.475000,0.002122,0.000422,0.491342,-0.832122,-0.068604,-0.052986,-0.017244,-0.019188,-0.001764,0.559114,0.553050,0.537205,0.553626,3.695250
0.477500,0.002189,0.000330,0.497826,0.840039,0.048918,-0.068340,-0.004137,0.014861,-0.003474,0.570010,0.548997,0.556201,0.575628,3.695225
0.480000,0.002267,0.000191,0.505012,0.210065,-0.098912,-0.054844,-0.010277,-0.000021,-0.006944,0.554254,0.590893,0.554178,0.545297,3.695200
0.482500,0.002300,0.000296,0.491694,0.675821,0.236739,-0.068536,-0.024418,0.003679,-0.024434,0.541286,0.556785,0.547346,0.537004,3.695175
0.485000,0.002161,0.000164,0.496802,1.131911,-0.234714,-0.069739,0.002004,-0.024664,-0.014806,0.579465,0.548043,0.542089,0.547888,3.695150
0.487500,0.002231,0.000121,0.497281,0.035515,-0.145154,-0.088962,0.000064,0.037531,0.003554,0.572613,0.574084,0.569821,0.551286,3.695125
0.490000,0.002196,0.000045,0.493871,-0.097531,0.635547,-0.099305,-0.016746,0.018935,-0.006217,0.543084,0.541400,0.559442,0.536882,3.695100
0.492500,0.002099,0.000070,0.502192,-0.060600,0.367544,-0.103499,-0.007049,0.017645,-0.008174,0.550632,0.574348,0.567992,0.535957,3.695075
0.495000,0.002159,-0.000034,0.504643,0.153048,0.294140,-0.092641,0.023842,-0.041973,-0.008329,0.558274,0.552305,0.558130,0.563978,3.695050
0.497500,0.002152,0.000026,0.498523,-0.517704,0.013549,-0.070067,0.006633,0.019211,-0.003971,0.560309,0.569266,0.575354,0.532757,3.695025
0.500000,0.002105,-0.000002,0.492519,-0.011419,-0.761368,-0.086542,-0.030980,-0.007983,0.001577,0.547337,0.531031,0.561612,0.556353,3.695000
0.502500,0.002048,-0.000145,0.499727,-0.304111,0.263530,-0.087940,-0.007717,0.029879,0.003919,0.545138,0.547539,0.541175,0.567772,3.694975
0.505000,0.001946,-0.000142,0.506844,-0.154515,-0.663140,-0.076908,0.020238,-0.028053,-0.007988,0.561525,0.583224,0.549311,0.534382,3.694950
0.507500,0.001956,-0.000144,0.501431,0.441921,-0.687248,-0.083557,0.022402,-0.007619,-0.005434,0.554324,0.569146,0.569927,0.559487,3.694925
0.510000,0.001956,-0.000101,0.499764,0.018761,0.428342,-0.085670,-0.001261,0.019476,0.025195,0.552054,0.559762,0.546372,0.549032,3.694900
0.512500,0.001926,-0.000230,0.488737,-0.195662,0.589627,-0.083744,0.008755,-0.014370,-0.002789,0.531336,0.562931,0.552118,0.533022,3.694875
0.515000,0.001888,-0.000404,0.498627,0.223828,0.183211,-0.069806,-0.047906,0.024118,-0.011413,0.533268,0.517647,0.575365,0.561861,3.694850
0.517500,0.001761,-0.000396,0.497433,-0.625916,-0.658334,-0.067607,-0.001176,0.038890,0.014649,0.542621,0.558240,0.565088,0.528985,3.694825
0.520000,0.001652,-0.000497,0.500602,0.559583,-0.475051,-0.052701,0.000795,0.017252,-0.008660,0.553851,0.549122,0.589221,0.538757,3.694800
0.522500,0.001679,-0.000577,0.498777,-0.218394,-0.749001,-0.039358,-0.001303,-0.014837,-0.012641,0.553483,0.559637,0.535636,0.563213,3.694775
0.525000,0.001605,-0.000626,0.499331,0.104446,-0.480016,-0.040030,0.018086,-0.016848,0.001783,0.541750,0.572333,0.546011,0.544674,3.694750
0.527500,0.001602,-0.000523,0.499665,0.860494,-0.004387,-0.035705,-0.003227,0.028803,0.007920,0.522548,0.527140,0.502407,0.573349,3.694725
0.530000,0.001714,-0.000436,0.498811,0.229995,-1.327449,-0.044067,0.004141,0.007074,-0.001159,0.545041,0.498012,0.545254,0.542019,3.694700
0.532500,0.001846,-0.000368,0.495760,1.483415,-0.209742,-0.067272,0.000522,0.003381,0.001459,0.567317,0.560128,0.551730,0.533980,3.694675
0.535000,0.001742,-0.000443,0.499876,-0.300422,-0.567957,-0.061392,-0.013684,-0.000738,-0.000183,0.561134,0.524133,0.552232,0.569321,3.694650
0.537500,0.001764,-0.000389,0.507208,-0.522239,-0.774230,-0.071398,0.050150,-0.019395,-0.009499,0.535587,0.559428,0.542042,0.537815,3.694625
0.540000,0.001683,-0.000465,0.495808,0.058797,-0.333876,-0.076331,0.032614,0.019532,-0.010000,0.541700,0.527095,0.530056,0.509950,3.694600
0.542500,0.001780,-0.000401,0.501719,-0.340188,-0.586255,-0.093125,-0.000056,-0.010334,0.019554,0.511250,0.570902,0.589951,0.566538,3.694575
0.545000,0.001772,-0.000346,0.498910,0.190374,0.307647,-0.111129,0.005936,-0.056612,-0.000105,0.534380,0.539566,0.583357,0.560547,3.694550
0.547500,0.001819,-0.000259,0.502342,-0.187824,0.088994,-0.134933,0.012579,-0.006132,0.005395,0.532923,0.542408,0.558346,0.572190,3.694525
0.550000,0.001844,-0.000219,0.502932,0.501187,-0.144417,-0.140139,0.015106,-0.020154,0.006007,0.588452,0.546004,0.521422,0.558598,3.694500
0.552500,0.001753,-0.000224,0.498818,-1.157603,0.185242,-0.134172,0.027626,-0.022888,0.007016,0.536293,0.520424,0.537369,0.580748,3.694475
0.555000,0.001807,-0.000080,0.498330,-0.027488,-0.691132,-0.131413,-0.004019,0.008294,-0.000022,0.552826,0.572754,0.510690,0.546435,3.694450
0.557500,0.001751,-0.000121,0.510988,0.061562,0.484148,-0.147506,0.007047,-0.023904,0.001955,0.567101,0.596444,0.534778,0.549811,3.694425
0.560000,0.001508,-0.000152,0.499256,-0.204079,0.759555,-0.155453,0.004579,-0.039336,0.002200,0.570061,0.555982,0.551418,0.580644,3.694400
0.562500,0.001628,-0.000085,0.496438,-0.617042,0.127239,-0.151505,-0.001563,0.016863,-0.025336,0.537354,0.538386,0.537049,0.534275,3.694375
0.565000,0.001784,0.000024,0.495538,-0.708533,0.383554,-0.132714,0.023266,0.019335,0.004383,0.579601,0.531360,0.550746,0.565308,3.694350
0.567500,0.001691,0.000071,0.502961,0.030314,0.080205,-0.130879,0.039164,-0.022456,0.016201,0.534515,0.562909,0.579692,0.558206,3.694325
0.570000,0.001845,0.000184,0.499736,0.125742,-0.165968,-0.109664,-0.012530,-0.000137,-0.012750,0.545716,0.529185,0.574330,0.550815,3.694300
0.572500,0.001756,0.000191,0.505668,-0.367095,-0.434883,-0.101764,0.024689,0.016545,0.002624,0.545669,0.546061,0.587209,0.572823,3.694275
0.575000,0.001746,0.000002,0.500493,0.406314,-0.461231,-0.112561,-0.015535,-0.010074,0.010026,0.544573,0.577961,0.533370,0.573773,3.694250
0.577500,0.001634,-0.000136,0.502738,-0.652817,0.522946,-0.114568,-0.008141,0.007978,0.003769,0.598800,0.555571,0.582314,0.564294,3.694225
0.580000,0.001516,-0.000018,0.510526,-0.307730,-0.288627,-0.117263,0.023591,0.002113,-0.014221,0.570482,0.540988,0.562579,0.546119,3.694200
0.582500,0.001542,0.000076,0.490468,-0.028854,0.285262,-0.103598,-0.013893,-0.007813,-0.010307,0.543401,0.542094,0.558838,0.565411,3.694175
0.585000,0.001448,0.000030,0.498260,0.889763,0.120669,-0.114286,-0.010334,0.034045,0.003267,0.537170,0.567264,0.547585,0.541619,3.694150
0.587500,0.001459,0.000073,0.498585,-0.205453,-0.649929,-0.111395,-0.006581,-0.025686,-0.009124,0.527854,0.554708,0.567943,0.507592,3.694125
0.590000,0.001388,-0.000038,0.499855,0.234606,-0.279345,-0.099415,0.020079,-0.003430,0.011656,0.525505,0.563138,0.522508,0.571175,3.694100
0.592500,0.001245,0.000274,0.506886,-0.232477,0.162968,-0.085819,0.012925,0.003409,-0.009256,0.551891,0.558114,0.577742,0.533737,3.694075
0.595000,0.001092,0.000069,0.499098,0.709019,0.414247,-0.068192,-0.000900,0.020508,-0.014247,0.563601,0.588864,0.583782,0.579941,3.694050
0.597500,0.001084,0.000213,0.500753,0.153645,0.332238,-0.079046,-0.010062,0.017815,0.021239,0.593363,0.551461,0.559492,0.568355,3.694025
0.600000,0.001005,0.000250,0.500888,0.078840,0.130689,-0.078009,0.012989,0.000991,0.003587,0.513759,0.547391,0.542544,0.534078,3.694000
0.602500,0.000987,0.000156,0.497288,-0.611247,0.349412,-0.074347,0.027639,-0.010302,0.000666,0.580581,0.556706,0.544623,0.559628,3.693975
0.605000,0.000968,0.000064,0.503004,-0.803545,-0.630937,-0.072084,-0.004899,0.025929,-0.001246,0.523560,0.594317,0.542603,0.566482,3.693950
0.607500,0.000898,-0.000007,0.495544,0.290753,0.068482,-0.061837,-0.019189,0.012865,-0.016713,0.531554,0.556015,0.580311,0.527587,3.693925
0.610000,0.000907,-0.000267,0.494484,0.121232,-0.540408,-0.072960,-0.031928,-0.011277,0.007017,0.582876,0.553282,0.581292,0.567573,3.693900
0.612500,0.000944,-0.000110,0.503032,-0.344712,0.114423,-0.068703,0.010278,-0.008700,-0.001377,0.574345,0.510232,0.553504,0.541407,3.693875
0.615000,0.001001,-0.000212,0.496471,0.123452,0.000046,-0.070646,0.015277,0.001283,0.006874,0.556919,0.544983,0.550828,0.570103,3.693850
0.617500,0.001165,-0.000102,0.501170,-0.477561,0.452119,-0.035354,0.013025,-0.012263,-0.003966,0.567513,0.538112,0.553772,0.540023,3.693825
0.620000,0.001201,0.000010,0.496461,-0.687297,0.011715,-0.026333,0.013558,-0.002850,-0.003344,0.566398,0.547818,0.554047,0.546638,3.693800
0.622500,0.001085,0.000046,0.500932,-0.107481,0.129371,-0.028400,0.000684,-0.017294,-0.017177,0.512565,0.571144,0.560248,0.550042,3.693775
0.625000,0.000993,0.000031,0.498661,0.678601,-0.277126,-0.025424,0.011563,0.018167,0.005185,0.557926,0.514000,0.554327,0.539124,3.693750
0.627500,0.000922,-0.000046,0.502946,-0.023599,-0.355341,-0.014201,0.016527,0.021852,-0.006183,0.549094,0.572663,0.588808,0.505870,3.693725
0.630000,0.000898,-0.000136,0.508112,-0.027278,-0.413534,-0.021885,-0.008720,-0.003903,-0.001321,0.546058,0.564110,0.518560,0.525050,3.693700
0.632500,0.000931,-0.000179,0.499868,0.307306,-0.044531,-0.037638,-0.016432,-0.019998,-0.002713,0.541543,0.587369,0.544656,0.541444,3.693675
0.635000,0.000888,-0.000275,0.494230,0.785339,-0.341959,-0.044860,-0.026463,0.019101,0.010094,0.543868,0.530420,0.517373,0.517467,3.693650
0.637500,0.000861,-0.000426,0.496960,0.608470,-0.469256,-0.058140,-0.008846,0.026678,0.004454,0.536165,0.538969,0.556309,0.572985,3.693625
0.640000,0.000925,-0.000545,0.498946,0.026880,0.220386,-0.065751,-0.017050,-0.029005,0.001710,0.538396,0.532325,0.525203,0.557770,3.693600
0.642500,0.000826,-0.000449,0.499343,-0.234850,-0.425934,-0.061575,-0.013857,-0.005340,0.005821,0.561593,0.555897,0.563954,0.552961,3.693575
0.645000,0.001025,-0.000733,0.502774,-0.901253,0.075810,-0.074068,-0.002395,-0.019626,-0.018581,0.524430,0.577015,0.556065,0.559488,3.693550
0.647500,0.001136,-0.000675,0.499608,0.874803,-0.992601,-0.062596,0.018954,0.004248,-0.004209,0.544159,0.543190,0.565031,0.547488,3.693525
0.650000,0.001270,-0.000812,0.496936,0.803533,0.426000,-0.050436,0.014697,-0.023637,-0.006635,0.577668,0.543798,0.542114,0.573750,3.693500
0.652500,0.001230,-0.000746,0.501634,-0.218773,0.667035,-0.054594,-0.001046,0.006425,0.013464,0.584778,0.518664,0.553176,0.531372,3.693475
0.655000,0.001306,-0.000980,0.503045,0.291496,-0.634758,-0.052939,-0.024037,0.007958,0.010347,0.565258,0.548458,0.561393,0.534940,3.693450
0.657500,0.001338,-0.000829,0.495682,0.720178,-0.062847,-0.056309,0.007240,0.025689,-0.007506,0.558353,0.546495,0.547991,0.546648,3.693425
0.660000,0.001558,-0.000882,0.505822,0.131037,0.125458,-0.062402,-0.008734,-0.031938,-0.001761,0.552299,0.516666,0.533961,0.556887,3.693400
0.662500,0.001390,-0.000903,0.496277,0.548027,-0.632585,-0.070243,-0.031407,-0.013980,0.003522,0.574408,0.565032,0.547015,0.509406,3.693375
0.665000,0.001458,-0.000857,0.500923,-0.094005,0.366323,-0.073079,0.015824,0.021434,-0.000342,0.560415,0.550590,0.537502,0.526742,3.693350
0.667500,0.001621,-0.000857,0.507254,-0.853307,0.526050,-0.083946,0.012310,0.024364,0.003551,0.567211,0.527847,0.559245,0.545325,3.693325
0.670000,0.001643,-0.000908,0.500731,0.655437,-0.469266,-0.084234,-0.000661,0.035305,-0.006490,0.543762,0.518225,0.525903,0.558722,3.693300
0.672500,0.001752,-0.000919,0.508542,0.034396,0.851526,-0.096511,-0.000166,-0.010340,-0.010365,0.532968,0.550338,0.528210,0.552485,3.693275
0.675000,0.001679,-0.000848,0.489786,-0.139144,0.338229,-0.093262,0.003621,0.016533,-0.005392,0.577247,0.527130,0.556762,0.520753,3.693250
0.677500,0.001631,-0.000911,0.503766,0.338816,-0.369546,-0.100915,0.003324,0.005513,-0.004586,0.525638,0.554455,0.530727,0.548321,3.693225
0.680000,0.001636,-0.000945,0.505480,-0.372051,0.715408,-0.100000,-0.011265,-0.019252,-0.000453,0.566209,0.573335,0.539559,0.546324,3.693200
0.682500,0.001729,-0.000868,0.509175,0.444330,-0.722138,-0.106640,-0.017111,0.040237,0.001574,0.554580,0.532394,0.561712,0.573411,3.693175
0.685000,0.001782,-0.000920,0.495188,1.056716,-0.187915,-0.101470,0.017583,0.013671,-0.000841,0.526271,0.556262,0.571238,0.549671,3.693150
0.687500,0.001797,-0.000969,0.502557,-0.879490,0.212579,-0.096769,0.015352,0.009919,-0.009671,0.547541,0.564544,0.536838,0.564937,3.693125
0.690000,0.001735,-0.001075,0.497819,-0.013592,0.356234,-0.098020,-0.010666,0.016415,-0.005528,0.534567,0.536577,0.545782,0.605136,3.693100
0.692500,0.001661,-0.001090,0.494791,-0.129490,-0.546677,-0.105965,-0.003641,0.004497,0.006304,0.514353,0.596403,0.574329,0.548441,3.693075
0.695000,0.001699,-0.001061,0.505208,0.076154,0.120985,-0.105341,-0.009491,-0.005981,0.025716,0.534656,0.547705,0.546433,0.541496,3.693050
0.697500,0.001788,-0.000984,0.496506,-0.258425,-0.754060,-0.111981,-0.012525,-0.015675,-0.010502,0.548897,0.559796,0.561357,0.536203,3.693025
0.700000,0.001631,-0.000824,0.498036,-0.069259,0.115667,-0.109157,0.012039,0.043070,0.004772,0.552807,0.539880,0.575670,0.521743,3.693000
0.702500,0.001763,-0.000867,0.499688,0.919329,0.644072,-0.115241,0.007832,0.013795,-0.013810,0.569898,0.526443,0.526917,0.578703,3.692975
0.705000,0.001683,-0.001015,0.500263,0.415880,0.160614,-0.110239,0.022762,-0.013597,-0.011502,0.558476,0.559198,0.541338,0.557210,3.692950
0.707500,0.001828,-0.001075,0.513371,0.057744,0.333706,-0.117207,-0.020414,-0.005199,-0.003313,0.574694,0.564053,0.523537,0.525745,3.692925
0.710000,0.001843,-0.001172,0.498074,0.200247,0.085642,-0.112643,0.022344,0.000143,0.000355,0.559289,0.567617,0.551747,0.560167,3.692900
0.712500,0.001900,-0.001270,0.495616,1.058290,-0.045023,-0.102135,-0.031622,0.020975,-0.019277,0.593947,0.542571,0.531211,0.509441,3.692875
0.715000,0.002132,-0.001184,0.500655,-0.633430,0.408674,-0.106641,-0.024559,0.051378,-0.014506,0.568981,0.546009,0.553008,0.528046,3.692850
0.717500,0.002143,-0.001148,0.503082,-0.137922,0.345920,-0.100326,0.033393,0.021506,-0.010300,0.568578,0.553508,0.519863,0.536022,3.692825
0.720000,0.002223,-0.001331,0.503214,0.621415,0.197379,-0.087812,-0.013492,0.014654,0.011997,0.523402,0.560681,0.545807,0.586899,3.692800
0.722500,0.002349,-0.001243,0.501310,0.730626,0.330355,-0.068319,0.003292,-0.027659,0.006747,0.579751,0.543458,0.565347,0.564931,3.692775
0.725000,0.002194,-0.001236,0.498497,-0.115486,0.186730,-0.052511,-0.007928,-0.015513,0.001241,0.543029,0.542724,0.539483,0.577627,3.692750
0.727500,0.002404,-0.001268,0.505037,0.108157,0.831674,-0.044367,-0.004932,0.031712,0.010347,0.550742,0.557933,0.544765,0.541065,3.692725
0.730000,0.002339,-0.001206,0.498560,0.495055,-0.623251,-0.055106,0.009003,-0.031098,0.001754,0.581729,0.573673,0.572176,0.565844,3.692700
0.732500,0.002201,-0.001366,0.504345,-0.726105,0.142130,-0.055455,0.004321,0.004957,0.010609,0.520399,0.558372,0.535107,0.573278,3.692675
0.735000,0.002083,-0.001285,0.503594,0.536201,-0.213733,-0.052387,-0.006333,-0.008653,0.006606,0.551034,0.582547,0.551728,0.563103,3.692650
0.737500,0.001971,-0.001393,0.503443,-0.429395,-0.061483,-0.057208,0.003029,0.022568,0.010412,0.552195,0.548277,0.547434,0.520547,3.692625
0.740000,0.002034,-0.001368,0.497940,0.025444,0.162631,-0.073186,0.005770,-0.013191,-0.001327,0.588617,0.521321,0.549790,0.530183,3.692600
0.742500,0.001922,-0.001394,0.502473,0.430659,0.558306,-0.060446,-0.015305,0.035418,0.008746,0.523104,0.556618,0.552072,0.513699,3.692575
0.745000,0.002069,-0.001378,0.498573,-0.600832,0.225902,-0.042851,0.040757,-0.037711,-0.010897,0.521329,0.557185,0.527725,0.542805,3.692550
0.747500,0.002050,-0.001228,0.500153,-0.618268,-0.514564,-0.043628,-0.015872,0.015659,0.015063,0.569659,0.553368,0.542209,0.528178,3.692525
0.750000,0.001834,-0.001346,0.507313,0.469118,0.263568,-0.045653,-0.006131,0.007548,0.019700,0.573105,0.547527,0.541475,0.553173,3.692500
0.752500,0.001876,-0.001464,0.495974,-0.429300,0.498091,-0.055362,-0.000317,-0.030178,-0.010211,0.524707,0.577321,0.587097,0.572229,3.692475
0.755000,0.001973,-0.001369,0.497199,-0.979414,-0.419387,-0.048607,0.009214,-0.025681,-0.014585,0.530341,0.572672,0.562504,0.561793,3.692450
0.757500,0.001983,-0.001323,0.491946,0.943002,0.345718,-0.051240,-0.001372,0.014602,0.002531,0.534976,0.538940,0.569382,0.587676,3.692425
0.760000,0.001938,-0.001379,0.503911,0.105501,0.178126,-0.036746,-0.005332,0.002647,-0.003479,0.533724,0.556364,0.541585,0.546438,3.692400
0.762500,0.002049,-0.001280,0.495140,-0.184574,0.169115,-0.041297,-0.006496,0.016344,-0.008217,0.567255,0.540627,0.560355,0.528405,3.692375
0.765000,0.002109,-0.001424,0.495432,-0.632173,0.152640,-0.044216,-0.037188,0.020352,-0.015514,0.568256,0.550536,0.571811,0.526422,3.692350
0.767500,0.002214,-0.001354,0.504195,0.136974,-0.448310,-0.049008,0.007496,-0.022209,-0.004378,0.526635,0.543314,0.520364,0.550301,3.692325
0.770000,0.002171,-0.001383,0.498846,0.001524,-0.141867,-0.040251,-0.026668,0.023863,-0.010408,0.501952,0.541103,0.562702,0.543226,3.692300
0.772500,0.002244,-0.001433,0.498888,-0.719401,0.616777,-0.040280,0.022997,-0.015724,0.012300,0.577420,0.539348,0.513535,0.551695,3.692275
0.775000,0.002317,-0.001400,0.499126,0.010699,-0.209255,-0.036321,-0.007143,-0.018277,-0.013853,0.554061,0.539477,0.534028,0.597478,3.692250
0.777500,0.002375,-0.001364,0.503338,0.291823,0.147933,-0.021235,-0.003317,0.015051,-0.002225,0.561496,0.563099,0.540577,0.553973,3.692225
0.780000,0.002380,-0.001268,0.493123,-0.371573,-0.150769,-0.020137,0.013838,-0.021130,0.004062,0.539281,0.576298,0.564220,0.568744,3.692200
0.782500,0.002323,-0.001230,0.499475,-1.165805,0.034337,-0.026795,0.006794,0.001540,-0.003931,0.551360,0.557216,0.514142,0.534501,3.692175
0.785000,0.002300,-0.001170,0.502162,-0.070249,-0.541609,-0.025588,-0.030458,0.024751,0.002868,0.578199,0.578023,0.556822,0.544472,3.692150
0.787500,0.002434,-0.001179,0.506002,0.519901,-0.271984,-0.023307,0.042495,0.008940,0.009954,0.532503,0.529373,0.567609,0.558927,3.692125
0.790000,0.002364,-0.001214,0.504508,-0.057422,-0.039621,-0.025980,-0.013343,0.034643,-0.052255,0.575445,0.570271,0.538815,0.555583,3.692100
0.792500,0.002755,-0.001150,0.487837,0.617781,0.881582,-0.032117,-0.000992,-0.002200,-0.008400,0.512563,0.557454,0.536250,0.552816,3.692075
0.795000,0.002752,-0.001100,0.498930,0.307014,-0.026537,-0.036418,-0.010688,-0.002959,-0.000491,0.565462,0.543916,0.566641,0.542796,3.692050
0.797500,0.002767,-0.001052,0.495396,0.119873,0.594371,-0.053789,0.017420,0.034283,-0.013742,0.529792,0.569287,0.556052,0.524490,3.692025
0.800000,0.002530,-0.001179,0.502019,0.084184,-0.646781,-0.070201,0.020337,-0.016423,-0.006630,0.573652,0.560987,0.535619,0.561745,3.692000
0.802500,0.002620,-0.001034,0.490520,-0.860219,0.529908,-0.065585,-0.008684,-0.009359,-0.006953,0.565269,0.535270,0.549106,0.569907,3.691975
0.805000,0.002550,-0.000855,0.496539,0.664603,-0.152372,-0.072854,0.010716,-0.011272,-0.024066,0.531887,0.561047,0.532830,0.518146,3.691950
0.807500,0.002556,-0.000797,0.496629,0.323331,0.639209,-0.087722,0.004645,-0.017600,0.002513,0.558212,0.553596,0.581166,0.568922,3.691925
0.810000,0.002675,-0.000855,0.500731,-0.229176,0.210427,-0.079466,-0.016840,0.011916,-0.005700,0.527547,0.541063,0.555473,0.550377,3.691900
