time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,baro_alt,tof_range
0.702500,-0.004180,-0.000245,-0.000897,0.026020,0.019837,-9.818127,0.267421,-0.014581
0.705000,0.002340,0.004578,-0.002043,-0.030187,0.008884,-9.797135,-0.258605,-0.016385
0.707500,0.001187,-0.005009,-0.000115,0.021982,-0.026940,-9.839519,-0.041105,0.016927
0.710000,-0.002631,0.000520,-0.000366,-0.057311,-0.034400,-9.784573,0.016000,-0.001150
0.712500,-0.001072,0.004551,-0.001197,-0.024343,-0.005187,-9.824956,-0.055931,0.008779
0.715000,0.000722,0.000987,0.001637,-0.011035,-0.044275,-9.816464,-0.111422,-0.006539
0.717500,0.000207,0.004367,-0.002504,0.024868,0.014300,-9.791156,-0.080254,0.003823
0.720000,-0.000634,0.007111,-0.005149,0.042632,0.057704,-9.816948,-0.068917,-0.001340
0.722500,-0.000173,0.001945,-0.001299,-0.010930,0.001058,-9.795606,0.076481,-0.015675
0.725000,-0.000535,0.004601,0.005347,-0.001615,0.008859,-9.815224,-0.014326,0.018006
0.727500,0.000452,0.007652,0.001340,0.024561,-0.028779,-9.796840,-0.044902,0.009477
0.730000,0.003671,0.002730,-0.001969,0.053048,-0.003152,-9.806919,0.033245,-0.017281
0.732500,-0.006182,0.001632,0.001182,0.028035,0.001585,-9.779935,-0.195096,-0.006651
0.735000,-0.000497,0.003951,-0.000230,-0.028560,-0.005838,-9.824810,-0.053957,0.012323
0.737500,0.000512,0.004638,0.001043,0.020671,0.009676,-9.788959,-0.097062,0.007845
0.740000,0.000804,0.001654,0.002247,-0.015246,-0.015881,-9.807433,-0.040876,-0.003463
0.742500,-0.000826,0.000568,0.000570,0.033063,0.002926,-9.796736,-0.137579,0.020283
0.745000,-0.004205,0.005939,0.000392,0.014939,0.011376,-9.823585,0.087176,0.003447
0.747500,0.000882,0.001088,0.003726,-0.024139,0.033206,-9.770045,-0.105678,-0.014260
0.750000,0.004297,0.004661,0.001416,0.026082,0.002115,-9.794718,-0.158030,0.009019
0.752500,-0.003660,0.002390,0.000575,0.012483,-0.014335,-9.836603,-0.054794,-0.010208
0.755000,0.002191,0.006207,0.000203,0.009403,-0.003530,-9.785313,-0.050754,0.004430
0.757500,-0.000718,-0.000323,-0.001281,0.000708,0.011012,-9.760604,0.028173,0.004628
0.760000,-0.000066,-0.000328,-0.002939,-0.012358,-0.021952,-9.829465,0.144753,-0.013850
0.762500,-0.002485,0.003834,0.001736,0.014568,-0.017378,-9.829345,-0.002493,-0.002656
0.765000,-0.000732,-0.001009,0.003216,0.051957,0.002955,-9.772668,0.054020,0.026387
0.767500,0.003256,0.002033,0.001145,0.045034,-0.048575,-9.822128,-0.078042,-0.014358
0.770000,0.001506,0.005527,0.001482,-0.004352,-0.003289,-9.783979,-0.149103,-0.020651
0.772500,0.004312,-0.002606,-0.002063,-0.049652,-0.010785,-9.800995,0.050324,0.002962
0.775000,0.002958,0.002730,-0.001353,-0.012923,0.013739,-9.817457,0.174358,0.009040
0.777500,0.001157,0.004705,-0.003025,0.003448,-0.021113,-9.805460,-0.052360,0.004376
0.780000,0.004341,0.001685,-0.000506,0.006731,-0.010625,-9.780304,-0.035808,-0.001143
0.782500,0.001157,-0.000513,0.002502,0.021203,-0.001121,-9.796333,0.090439,-0.003163
0.785000,0.002107,0.001108,-0.001598,0.017137,-0.017042,-9.829493,0.069573,0.011563
0.787500,-0.000637,-0.000297,-0.000078,0.017486,-0.023839,-9.815330,-0.054686,0.002932
0.790000,0.000249,0.001917,0.001818,-0.014949,-0.015958,-9.783528,0.128433,-0.000652
0.792500,-0.001615,0.001073,0.003052,-0.012344,-0.050657,-9.764767,-0.101062,0.000258
0.795000,0.002502,0.000496,-0.003914,-0.025522,-0.024028,-9.789276,0.009186,0.001213
0.797500,-0.002787,0.002886,-0.001058,0.006135,0.013799,-9.749839,-0.129365,0.000770
0.800000,0.001997,0.005602,-0.001696,0.020418,-0.036880,-9.811811,-0.003818,-0.002608
0.802500,-0.000377,0.002548,-0.002033,0.025229,-0.026167,-9.789438,0.049512,-0.013280
0.805000,0.002946,0.005027,-0.000828,-0.059195,-0.007251,-9.799150,-0.058631,-0.005472
0.807500,0.001921,0.005601,-0.004645,0.011104,0.016059,-9.761685,-0.022614,-0.017047
0.810000,0.004531,0.000317,-0.000790,-0.024592,-0.030598,-9.805322,0.012686,-0.004220
0.812500,0.001872,0.002419,0.000193,0.013929,-0.016230,-9.779516,0.026830,0.010236
0.815000,-0.003746,0.000712,-0.002438,-0.024749,0.031432,-9.808409,-0.069526,0.010339
0.817500,-0.000074,-0.001868,-0.001068,0.017335,0.003206,-9.822859,0.179306,-0.007278
0.820000,-0.002770,0.002617,0.000156,-0.015279,0.015216,-9.764978,0.001382,0.016771
0.822500,-0.001174,-0.000819,0.000401,-0.014779,-0.025764,-9.809519,0.047880,0.008966
0.825000,0.003778,0.002930,-0.003879,0.018963,-0.015848,-9.802076,-0.145790,0.015437
0.827500,0.001647,-0.002048,0.001818,-0.013018,0.023455,-9.827755,0.030611,-0.012211
0.830000,-0.001614,0.002166,0.001877,0.022628,0.007729,-9.783938,-0.126299,-0.005864
0.832500,-0.002382,-0.002084,-0.001702,0.017509,0.013324,-9.836445,0.106969,-0.013153
0.835000,0.000172,0.003393,0.004204,-0.002626,0.015897,-9.835560,0.023544,0.012601
0.837500,-0.002876,0.000789,0.001223,-0.010703,0.019626,-9.778595,-0.072921,0.010960
0.840000,-0.001545,0.000553,0.000870,0.030119,-0.009635,-9.804975,-0.013485,-0.021654
0.842500,0.000854,0.004497,0.001778,0.019588,-0.026206,-9.815087,0.081535,0.003216
0.845000,0.002912,0.000964,-0.002409,0.038763,-0.016956,-9.833248,-0.013531,0.014014
0.847500,0.001579,0.002019,-0.000751,-0.041129,-0.010362,-9.793603,-0.052675,-0.009638
0.850000,-0.005497,0.001264,0.001619,-0.006823,-0.053696,-9.785544,0.050528,-0.011361
0.852500,0.000836,0.002986,-0.001834,-0.010747,0.010815,-9.796044,-0.001885,0.003845
0.855000,0.000270,0.004293,-0.000747,0.012087,0.020250,-9.847855,0.143861,-0.006306
0.857500,0.001104,0.003787,0.001580,-0.022398,0.002088,-9.779366,0.167073,0.014601
0.860000,0.004038,0.000610,0.000869,-0.019072,-0.016213,-9.798356,-0.160385,-0.010487
0.862500,-0.004940,0.004698,0.000165,0.000967,0.001813,-9.817555,-0.036222,0.007420
0.865000,-0.001347,-0.000488,0.000267,-0.044266,-0.040658,-9.803577,0.268645,-0.000118
0.867500,0.001537,-0.000063,-0.000312,-0.047474,-0.042833,-9.832001,0.060448,-0.000815
0.870000,-0.003763,0.001436,0.002195,-0.002718,0.039534,-9.791901,0.091272,0.005929
0.872500,0.003697,0.004303,0.005215,0.062637,-0.048728,-9.811672,0.032556,-0.007246
0.875000,0.000995,-0.001107,0.000829,0.002679,0.018827,-9.786623,0.031129,-0.012481
0.877500,0.002162,0.003924,0.003244,-0.008886,0.032106,-9.795918,-0.258585,-0.009964
0.880000,-0.001296,0.001615,-0.000950,0.010181,-0.001255,-9.799521,0.062427,-0.006374
0.882500,0.002083,0.000690,-0.001547,0.013650,-0.002417,-9.792824,0.171625,0.006079
0.885000,0.002704,0.004427,-0.001806,-0.003026,0.003282,-9.786498,-0.125433,-0.009848
0.887500,0.000666,-0.000210,-0.002124,-0.015958,-0.051592,-9.835092,-0.086739,0.007398
0.890000,0.000670,0.007325,-0.000599,-0.037014,-0.015700,-9.782576,-0.012608,0.010391
0.892500,0.000758,0.001317,0.002280,0.021254,0.032765,-9.848325,-0.183734,0.000531
0.895000,-0.002008,0.002114,0.002565,-0.011109,0.001986,-9.809758,-0.045485,0.012234
0.897500,-0.000261,0.005513,-0.001125,0.011192,-0.004533,-9.773532,-0.132315,0.001768
0.900000,-0.000273,0.002177,-0.000672,0.024937,0.000885,-9.801356,0.050491,0.008590
0.902500,0.001035,0.004649,0.000114,-0.007243,-0.017370,-9.812403,0.019797,-0.011168
0.905000,0.002539,-0.003018,0.000691,-0.034584,-0.029964,-9.817629,-0.037458,0.008516
0.907500,-0.002483,0.000668,0.001551,-0.005345,0.021258,-9.832747,-0.051362,0.003839
0.910000,-0.000205,0.002716,-0.000854,-0.003670,-0.022944,-9.764490,0.008617,0.010305
0.912500,0.003715,0.004387,-0.000369,0.011685,0.051774,-9.841733,0.115247,0.005646
0.915000,-0.001714,0.003626,0.003426,-0.013497,-0.007938,-9.834351,-0.062794,0.000256
0.917500,-0.001905,0.003398,-0.000559,-0.014702,0.007772,-9.846587,0.004745,-0.012577
0.920000,0.000595,0.004337,-0.001281,-0.009099,0.038655,-9.768857,0.152012,0.002558
0.922500,0.002162,0.002907,-0.000087,0.008777,0.010323,-9.812564,-0.090864,0.002073
0.925000,0.000130,-0.003481,0.000313,0.021239,-0.033464,-9.790769,0.114042,-0.011943
0.927500,0.003345,0.005267,-0.003637,0.055067,-0.014765,-9.791923,-0.030131,-0.008582
0.930000,0.002193,-0.000296,-0.000960,0.045522,-0.041355,-9.793365,0.200752,-0.009882
0.932500,0.002157,0.002513,0.001148,-0.003154,-0.005746,-9.803156,-0.290566,0.003512
0.935000,0.001455,0.002190,0.005014,-0.016964,-0.025381,-9.801809,-0.081287,-0.006261
0.937500,0.005782,0.001864,-0.001167,-0.014713,-0.006318,-9.776233,0.024140,-0.000888
0.940000,-0.000397,-0.000951,0.001990,-0.030978,0.031610,-9.805800,0.024197,0.006533
0.942500,-0.004785,-0.002982,0.000562,0.002933,0.039215,-9.821842,0.088308,0.000412
0.945000,0.004018,-0.000698,0.002955,-0.023374,-0.042575,-9.776713,-0.016194,0.001855
0.947500,-0.001013,0.003764,-0.001385,-0.026124,-0.042972,-9.794768,0.142806,0.008774
0.950000,0.000368,-0.001782,0.002817,-0.024567,0.000689,-9.858192,0.085864,0.005753
0.952500,0.003300,-0.000400,0.003547,0.020968,-0.005929,-9.817341,-0.109275,0.001284
0.955000,-0.003805,0.002768,0.003651,-0.001949,-0.033139,-9.811357,0.129179,-0.001160
0.957500,-0.002949,-0.000759,0.003609,-0.032160,-0.006780,-9.772130,0.039126,0.018226
0.960000,-0.003802,0.000423,0.000592,0.020796,-0.002012,-9.805109,0.074723,0.013557
0.962500,-0.001832,0.001948,0.001554,0.028113,-0.009388,-9.823597,0.153677,-0.016775
0.965000,0.001179,0.002438,-0.000897,-0.010850,0.027745,-9.831805,-0.194413,-0.007654
0.967500,0.001385,-0.000807,-0.005296,-0.018492,0.023749,-9.805830,-0.182265,0.004590
0.970000,0.000781,0.002092,0.000752,-0.020588,-0.004808,-9.783293,0.058236,0.013374
0.972500,-0.003340,0.002721,-0.000265,0.006260,0.028184,-9.764970,-0.269186,-0.008871
0.975000,-0.005530,-0.001359,0.002478,0.021513,0.019682,-9.838483,-0.018268,-0.007996
0.977500,0.000240,0.002272,0.002232,0.003978,0.000973,-9.801730,0.020069,-0.002410
0.980000,-0.001043,-0.000001,-0.002462,-0.031758,-0.062784,-9.816220,-0.043439,0.008193
0.982500,0.001229,0.002050,0.005837,0.025114,-0.035536,-9.809098,0.130159,-0.000761
0.985000,0.001821,0.003512,0.001077,-0.001282,-0.011598,-9.824123,0.021282,-0.000644
0.987500,0.000446,0.001318,-0.003003,-0.004743,0.009557,-9.840962,0.267376,-0.001175
0.990000,0.001964,0.003977,-0.002661,0.010172,-0.033497,-9.797653,-0.125216,-0.005758
0.992500,0.000668,0.003677,-0.005183,0.024624,0.024192,-9.815460,0.082904,-0.005262
0.995000,0.001403,0.003963,0.001994,-0.026872,0.032816,-9.787795,0.077427,-0.018039
0.997500,-0.001610,0.002731,-0.001154,-0.031661,0.009264,-9.803871,-0.019255,-0.017421
1.000000,-0.000328,0.004434,-0.001919,-0.001132,0.010318,-9.767851,0.052561,0.010921
1.002500,0.000590,0.002687,-0.001439,-0.000854,0.015757,-9.776332,-0.004398,-0.000701
1.005000,0.002113,-0.002320,-0.000601,0.021295,0.007823,-9.758523,-0.155075,-0.005368
1.007500,-0.000850,-0.000185,0.001537,0.029921,0.000094,-9.827420,0.021094,-0.007218
1.010000,0.001383,0.001232,-0.003879,-0.011872,-0.004954,-9.776035,0.187384,-0.019980
1.012500,-0.000537,0.001535,-0.002477,0.007749,0.020262,-9.803425,0.182314,0.001228
1.015000,-0.000175,0.002621,0.001268,0.010843,0.019390,-9.792636,-0.105927,-0.015705
1.017500,0.002136,-0.000221,-0.001315,0.013140,-0.034585,-9.805938,0.010250,-0.008174
1.020000,-0.004751,0.006649,0.001555,-0.038260,-0.002428,-9.802208,0.158917,-0.004633
1.022500,-0.003051,0.001498,-0.001079,0.012312,0.010123,-9.815049,-0.134872,-0.009686
1.025000,-0.003504,0.001729,0.003978,-0.019622,-0.036743,-9.775916,0.016945,0.009583
1.027500,-0.005581,0.000111,0.000645,0.013497,0.013447,-9.824842,-0.098092,0.006185
1.030000,-0.001542,-0.000701,0.003128,-0.027299,-0.005810,-9.805513,0.110185,-0.006790
1.032500,0.001942,0.001439,0.001399,0.001383,0.044949,-9.789679,0.029373,0.008938
1.035000,-0.000581,0.001815,0.001547,-0.007307,0.015984,-9.814132,-0.085384,-0.000734
1.037500,0.000597,0.001536,-0.001699,0.050260,0.001077,-9.782608,-0.047423,0.018852
1.040000,0.002772,0.005786,0.002985,-0.021166,0.009366,-9.814151,0.118516,-0.006247
1.042500,0.003354,0.001439,0.000664,-0.022939,0.001593,-9.810431,-0.020906,-0.001958
1.045000,-0.000054,0.001538,-0.002190,0.034550,-0.038006,-9.776614,-0.097307,0.003914
1.047500,0.003418,0.003737,-0.005010,0.020000,-0.002621,-9.817302,0.074968,0.008139
1.050000,0.000340,0.001330,0.000480,0.005606,-0.040342,-9.781404,0.030954,0.021339
1.052500,-0.001928,0.003064,0.003818,-0.012266,-0.008687,-9.789932,-0.005657,0.009379
1.055000,-0.001334,-0.001373,-0.002074,-0.028149,0.002224,-9.758057,-0.043035,0.011868
1.057500,-0.003496,-0.001354,-0.002156,-0.011185,-0.030386,-9.818868,0.032079,0.020168
1.060000,-0.002051,0.002045,-0.000632,-0.013679,-0.003080,-9.812991,0.086059,0.010348
1.062500,-0.000757,0.001182,0.002827,-0.017590,0.033865,-9.799285,-0.094367,0.010371
1.065000,0.002078,-0.000227,-0.004341,-0.013140,-0.014090,-9.812784,-0.078014,0.006316
1.067500,0.004316,0.002045,-0.001446,-0.014240,-0.023687,-9.795365,0.035211,-0.016751
1.070000,-0.003255,0.002258,-0.002313,0.021720,0.024854,-9.801955,-0.007996,-0.005187
1.072500,0.001076,0.000015,0.001513,-0.033889,0.004045,-9.834074,-0.000953,0.006093
1.075000,-0.002421,0.000482,-0.000207,0.008287,-0.001881,-9.824053,-0.081571,0.001010
1.077500,0.001277,0.002276,-0.000704,0.005344,0.011517,-9.765258,0.069509,-0.020409
1.080000,-0.000201,-0.000744,-0.000297,-0.002530,0.002767,-9.815743,-0.094689,0.002955
1.082500,-0.004348,0.000274,0.002058,0.014775,-0.019274,-9.795873,0.122918,0.000724
1.085000,0.002384,0.003050,0.002880,0.009166,-0.028249,-9.820607,0.137194,-0.022662
1.087500,-0.001357,0.001689,0.002643,0.001421,0.041263,-9.823695,0.156108,0.019614
1.090000,-0.001183,0.000583,0.001548,0.025086,0.010048,-9.780491,0.227824,-0.000838
1.092500,-0.002490,-0.000456,0.003521,-0.058909,0.035885,-9.799761,-0.045766,-0.003138
1.095000,-0.001476,-0.000725,-0.002129,0.050765,-0.006770,-9.827818,0.139067,-0.014754
1.097500,0.001165,0.001426,0.001091,0.026758,0.028225,-9.801120,-0.067734,0.002690
1.100000,-0.000341,0.006690,0.005876,0.039812,-0.019591,-9.796530,-0.155081,0.003483
1.102500,0.000923,0.003128,-0.004336,-0.021502,-0.038267,-9.765741,-0.129377,0.001945
1.105000,0.001004,-0.001505,-0.001158,0.000904,0.010096,-9.853953,-0.089796,-0.016903
1.107500,0.003344,0.003473,-0.002381,0.006610,0.021097,-9.780211,-0.178293,0.007888
1.110000,-0.000714,-0.000104,0.000851,-0.009472,0.023811,-9.814986,0.221749,-0.005134
1.112500,-0.003481,0.001735,0.003655,0.003553,0.009023,-9.759825,-0.023297,0.006328
1.115000,0.002727,0.000310,0.001458,0.005539,-0.017057,-9.767220,0.135129,0.010383
1.117500,-0.000686,0.006683,-0.000383,-0.028952,0.008113,-9.762947,0.142522,-0.005205
1.120000,0.002843,-0.001020,0.001479,0.016878,0.007748,-9.815651,-0.082715,-0.007576
1.122500,0.001059,0.002512,-0.000559,0.014931,-0.002708,-9.835867,0.012339,-0.015055
1.125000,-0.000196,0.000075,0.000622,-0.016584,-0.011676,-9.805701,-0.152713,0.009472
1.127500,0.000975,0.003550,0.001658,-0.031251,-0.027653,-9.826667,0.044306,-0.012303
1.130000,0.004885,0.002463,0.004426,0.002462,0.003834,-9.807393,0.062914,0.012861
1.132500,0.005192,0.004808,0.001246,-0.019925,0.004655,-9.836915,0.184978,0.010595
1.135000,0.000294,0.003499,0.000681,0.006345,-0.035642,-9.815544,-0.012179,0.007308
1.137500,0.000516,0.000055,0.005116,-0.018724,0.044917,-9.772484,0.092796,-0.003115
1.140000,0.002751,0.008863,-0.004622,0.035342,-0.034837,-9.800279,-0.069343,0.005367
1.142500,-0.001938,0.003102,-0.000074,-0.016224,-0.016925,-9.831112,0.175584,0.004794
1.145000,0.000938,0.000403,-0.001658,-0.021096,0.004864,-9.792293,0.074569,-0.000869
1.147500,0.000063,0.002249,-0.000430,0.000566,0.008010,-9.821200,-0.153403,-0.004583
1.150000,0.000892,0.003286,0.001625,-0.037728,-0.020448,-9.778309,-0.120492,-0.001926
1.152500,-0.001907,0.003193,0.002545,-0.020433,-0.023297,-9.783309,0.010308,-0.008082
1.155000,-0.003752,0.002957,-0.001118,-0.039084,-0.003543,-9.790669,0.024875,0.008202
1.157500,-0.004931,0.004105,0.001785,0.005010,-0.001788,-9.765077,-0.053561,0.023214
1.160000,-0.002599,0.003865,-0.002037,0.021893,0.032657,-9.810868,0.022333,-0.008197
1.162500,-0.000991,-0.000321,-0.002971,-0.010141,-0.026530,-9.759604,-0.237329,0.005155
1.165000,-0.000587,0.006891,0.000326,0.029602,0.000529,-9.794582,-0.100247,0.005126
1.167500,0.004855,0.006551,-0.000379,-0.020065,-0.004859,-9.787437,-0.094107,0.014635
1.170000,0.002827,0.003701,0.003791,-0.011007,0.007834,-9.857270,0.121733,-0.000972
1.172500,-0.002219,0.001841,0.005348,0.021118,-0.007605,-9.809682,-0.093090,-0.004059
1.175000,0.000977,0.001883,-0.001330,0.016900,0.023829,-9.812317,-0.212715,-0.005928
1.177500,-0.000864,0.000957,-0.004265,0.010770,0.014824,-9.833064,0.084947,0.018240
1.180000,-0.000564,0.001273,-0.003180,0.026195,0.029792,-9.828470,0.102771,0.012797
1.182500,0.000582,-0.003589,-0.001883,-0.001215,0.001825,-9.777742,-0.169527,-0.010966
1.185000,0.001641,0.005481,0.000662,0.007150,-0.001414,-9.790968,-0.014200,0.015153
1.187500,-0.000697,0.004620,-0.000481,-0.016076,-0.010498,-9.789859,-0.164512,0.000032
1.190000,0.002727,-0.002344,-0.002914,0.045455,-0.036214,-9.756770,-0.032554,-0.000090
1.192500,-0.002655,0.003918,0.004515,-0.010623,0.007776,-9.794133,-0.041115,-0.010765
1.195000,0.000147,0.001728,0.001775,-0.005026,0.009419,-9.773282,0.153134,0.012736
1.197500,0.006470,0.001261,0.004450,0.004946,0.012036,-9.799018,0.127217,-0.001670
1.200000,0.000676,0.002949,-0.004237,0.015745,-0.010428,-9.820610,-0.063153,0.004061
1.202500,0.003629,-0.002506,0.003264,0.015502,-0.028575,-9.805897,0.046318,-0.014716
1.205000,0.000356,0.001719,-0.000205,-0.063936,-0.020310,-9.790110,-0.051762,0.002002
1.207500,0.001550,0.001941,-0.000797,0.041702,0.004184,-9.843326,0.057721,-0.018161
1.210000,-0.000006,0.001943,0.000219,0.037992,0.024999,-9.800216,0.000807,0.000346
1.212500,-0.000283,-0.001590,-0.001547,0.029556,-0.038421,-9.794655,-0.048615,-0.004702
1.215000,-0.001768,0.002837,-0.000189,0.003458,0.037038,-9.823242,0.119601,-0.009528
1.217500,0.001184,0.004333,0.002470,0.029446,-0.050916,-9.837906,-0.015440,0.007012
1.220000,-0.001944,0.002741,-0.004629,0.006185,0.042272,-9.793557,0.198000,-0.007434
1.222500,0.001758,0.001187,0.003815,0.005891,-0.025601,-9.803686,-0.060047,0.004165
1.225000,0.002783,0.008308,0.001119,0.016477,0.033406,-9.778195,0.071419,0.000928
1.227500,0.001029,-0.000509,-0.000107,0.012825,-0.011612,-9.802469,-0.104798,-0.000247
1.230000,-0.000563,0.003634,0.002445,0.024167,0.032310,-9.857749,0.070059,0.021627
1.232500,0.001243,0.002340,0.001050,-0.050781,-0.055660,-9.805869,0.183033,0.007608
1.235000,-0.000618,0.006657,-0.001008,-0.002095,0.012803,-9.788255,0.081539,0.008466
1.237500,0.002419,0.002690,-0.001723,-0.028814,0.023173,-9.837689,0.190152,-0.002172
1.240000,-0.004332,0.003213,0.003822,0.021970,0.006285,-9.844373,-0.111160,0.001031
1.242500,-0.000682,0.002981,-0.003445,-0.021529,0.013039,-9.790548,0.071925,-0.015813
1.245000,-0.004721,-0.000836,-0.000316,-0.006677,0.023814,-9.780275,-0.017704,-0.006884
1.247500,-0.003511,-0.000374,-0.003277,0.022096,0.003750,-9.812294,-0.123916,-0.003383
1.250000,0.003465,0.001074,0.001355,0.030876,-0.011415,-9.797605,-0.006681,0.002281
1.252500,0.002322,0.004083,-0.000072,0.020836,-0.031577,-9.828742,0.139685,-0.013858
1.255000,-0.001618,0.002315,-0.002883,0.017772,0.021423,-9.819730,-0.006570,0.004578
1.257500,-0.003528,0.001242,-0.001955,-0.028020,0.025305,-9.795660,0.067898,-0.000653
1.260000,-0.007095,0.005095,0.000274,-0.024004,0.015869,-9.802040,-0.093424,0.002397
1.262500,-0.001187,-0.003091,0.000862,-0.031633,0.017670,-9.797411,0.097362,0.010738
1.265000,0.006045,-0.001415,-0.004560,-0.024921,0.005563,-9.795207,0.005051,-0.011679
1.267500,0.001200,-0.004345,-0.001554,0.003733,-0.010968,-9.751267,-0.006447,-0.002580
1.270000,-0.001226,0.004695,0.000559,0.023730,0.026568,-9.874517,0.030338,-0.002264
1.272500,0.001275,0.001510,0.003120,0.023646,-0.011755,-9.791356,0.246388,-0.007806
1.275000,-0.003669,0.004104,0.002216,-0.043697,0.002518,-9.819581,0.156834,-0.000050
1.277500,-0.000585,0.001480,-0.000942,-0.000858,0.012719,-9.826015,-0.105095,-0.002880
1.280000,0.000383,0.004243,0.002606,-0.006467,0.032454,-9.796609,0.037185,-0.000085
1.282500,-0.000069,0.001437,-0.000600,-0.054687,-0.069122,-9.800533,-0.039298,-0.003712
1.285000,0.002071,0.002747,-0.007449,0.019585,0.020408,-9.787818,0.004665,-0.012319
1.287500,0.000982,0.002389,0.003685,0.018927,-0.010757,-9.803797,-0.048833,-0.005911
1.290000,0.001772,0.002570,0.001287,-0.014342,0.011724,-9.826573,0.027268,-0.010000
1.292500,-0.001538,0.005857,0.000629,-0.007305,-0.044649,-9.835807,0.167333,-0.012536
1.295000,0.002333,-0.002217,0.000191,0.003434,-0.017851,-9.820345,-0.145124,0.000171
1.297500,0.004117,0.001579,0.000910,0.009765,0.027504,-9.789967,-0.036528,-0.001555
1.300000,-0.002224,0.002229,0.000189,-0.015309,0.027527,-9.783363,-0.023819,0.001792
1.302500,-0.002023,0.001864,-0.000534,-0.020274,-0.004714,-9.847917,-0.083592,0.001550
1.305000,0.003403,0.000775,-0.001422,-0.025626,0.040013,-9.812570,-0.051278,0.009704
1.307500,-0.000323,0.000442,0.000360,0.035139,-0.000268,-9.814137,-0.127908,0.015680
1.310000,0.003569,0.005479,-0.001978,0.028782,0.007552,-9.799550,0.101279,0.002007
1.312500,-0.000936,0.001574,-0.002615,-0.025780,-0.019778,-9.822722,-0.159095,-0.017427
1.315000,0.003695,0.007695,0.000832,-0.021141,-0.011033,-9.842122,0.241963,-0.003570
